state,year,district_name,localid,NCES_leaid,count_teachers,count_not_evaluated,count_suppressed,count_level1,count_level2,count_level3,count_level4,percent_suppressed,percent_level1,percent_level2,percent_level3,percent_level4,impute_level1,impute_level2,impute_level3,impute_level4
MI,2016,eagle's nest academy,25916,2601083,8,0,0,0,2,5,1,0,0,0.25,0.625,0.125,FALSE,FALSE,FALSE,FALSE
MI,2016,early career academy,63936,2601085,7,0,0,0,0,6,1,0,0,0,0.8571428571428571,0.14285714285714285,FALSE,FALSE,FALSE,FALSE
MI,2016,east arbor charter academy,81910,2600996,41,0,0,0,0,34,7,0,0,0,0.8292682926829268,0.17073170731707318,FALSE,FALSE,FALSE,FALSE
MI,2016,east china school district,74050,2612420,264,0,0,2,0,204,58,0,0.007575757575757576,0,0.7727272727272727,0.2196969696969697,FALSE,FALSE,FALSE,FALSE
MI,2016,east grand rapids public schools,41090,2612480,172,0,0,0,0,135,37,0,0,0,0.7848837209302325,0.21511627906976744,FALSE,FALSE,FALSE,FALSE
MI,2016,east jackson community schools,38090,2612540,69,0,0,0,6,37,26,0,0,0.08695652173913043,0.5362318840579711,0.37681159420289856,FALSE,FALSE,FALSE,FALSE
MI,2016,east jordan public schools,15060,2612560,48,0,0,0,2,22,24,0,0,0.041666666666666664,0.4583333333333333,0.5,FALSE,FALSE,FALSE,FALSE
MI,2016,east lansing school district,33010,2612600,219,0,0,1,4,34,180,0,0.0045662100456621,0.0182648401826484,0.1552511415525114,0.821917808219178,FALSE,FALSE,FALSE,FALSE
MI,2016,east shore leadership academy,74900,2601090,13,0,0,0,1,10,2,0,0,0.07692307692307693,0.7692307692307693,0.15384615384615385,FALSE,FALSE,FALSE,FALSE
MI,2016,eastern upper peninsula isd  - district created from isd,17000,2680280,6,0,0,0,0,1,5,0,0,0,0.16666666666666666,0.8333333333333334,FALSE,FALSE,FALSE,FALSE
MI,2016,easton township s/d #6,34340,2612660,2,0,0,0,0,2,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,eastpointe community schools,50020,2612450,235,0,0,4,9,169,53,0,0.01702127659574468,0.03829787234042553,0.7191489361702128,0.225531914893617,FALSE,FALSE,FALSE,FALSE
MI,2016,eaton academy,82915,2600136,24,0,0,0,3,21,0,0,0,0.125,0.875,0,FALSE,FALSE,FALSE,FALSE
MI,2016,eaton rapids public schools,23050,2612690,150,0,0,0,1,127,22,0,0,0.006666666666666667,0.8466666666666667,0.14666666666666667,FALSE,FALSE,FALSE,FALSE
MI,2016,eaton resa  - district created from isd,23000,2680380,17,0,0,0,0,6,11,0,0,0,0.35294117647058826,0.6470588235294118,FALSE,FALSE,FALSE,FALSE
MI,2016,eau claire public schools,11250,2612810,76,0,0,0,0,74,2,0,0,0,0.9736842105263158,0.02631578947368421,FALSE,FALSE,FALSE,FALSE
MI,2016,ecorse public schools,82250,2612930,61,0,0,0,4,33,24,0,0,0.06557377049180328,0.5409836065573771,0.39344262295081966,FALSE,FALSE,FALSE,FALSE
MI,2016,education achievement authority of michigan,84060,2601001,320,0,0,6,114,198,2,0,0.01875,0.35625,0.61875,0.00625,FALSE,FALSE,FALSE,FALSE
MI,2016,edwardsburg public schools,14030,2612990,145,0,0,0,3,36,106,0,0,0.020689655172413793,0.2482758620689655,0.7310344827586207,FALSE,FALSE,FALSE,FALSE
MI,2016,el-hajj malik el-shabazz academy,33902,2600080,1,0,0,0,0,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,elk rapids schools,05060,2613050,76,0,0,0,0,26,50,0,0,0,0.34210526315789475,0.6578947368421053,FALSE,FALSE,FALSE,FALSE
MI,2016,elkton-pigeon-bay port laker schools,32050,2613090,66,0,0,0,0,16,50,0,0,0,0.24242424242424243,0.7575757575757576,FALSE,FALSE,FALSE,FALSE
MI,2016,ellsworth community school,05065,2613110,22,0,0,0,0,15,7,0,0,0,0.6818181818181818,0.3181818181818182,FALSE,FALSE,FALSE,FALSE
MI,2016,elm river township school district,31070,2613140,2,0,0,0,1,0,1,0,0,0.5,0,0.5,FALSE,FALSE,FALSE,FALSE
MI,2016,endeavor charter academy,13902,2600192,34,0,0,1,14,19,0,0,0.029411764705882353,0.4117647058823529,0.5588235294117647,0,FALSE,FALSE,FALSE,FALSE
MI,2016,engadine consolidated schools,49055,2615600,19,0,0,0,1,7,11,0,0,0.05263157894736842,0.3684210526315789,0.5789473684210527,FALSE,FALSE,FALSE,FALSE
MI,2016,escanaba area public schools,21010,2613500,144,0,0,0,0,124,20,0,0,0,0.8611111111111112,0.1388888888888889,FALSE,FALSE,FALSE,FALSE
MI,2016,escuela avancemos,82744,2601032,10,0,0,0,3,6,1,0,0,0.3,0.6,0.1,FALSE,FALSE,FALSE,FALSE
MI,2016,essexville-hampton public schools,09050,2613530,95,0,0,0,0,6,89,0,0,0,0.06315789473684211,0.9368421052631579,FALSE,FALSE,FALSE,FALSE
MI,2016,evart public schools,67020,2613560,59,0,0,1,2,37,19,0,0.01694915254237288,0.03389830508474576,0.6271186440677966,0.3220338983050847,FALSE,FALSE,FALSE,FALSE
MI,2016,evergreen academy,39908,2601015,9,0,0,0,0,4,5,0,0,0,0.4444444444444444,0.5555555555555556,FALSE,FALSE,FALSE,FALSE
MI,2016,ewen-trout creek consolidated school district,66045,2600014,18,0,0,0,1,10,7,0,0,0.05555555555555555,0.5555555555555556,0.3888888888888889,FALSE,FALSE,FALSE,FALSE
MI,2016,excel charter academy,41905,2600093,40,0,0,0,0,30,10,0,0,0,0.75,0.25,FALSE,FALSE,FALSE,FALSE
MI,2016,excelsior township s/d #1,40060,2613680,4,0,0,0,2,2,0,0,0,0.5,0.5,0,FALSE,FALSE,FALSE,FALSE
MI,2016,experiencia preparatory academy,82707,2601060,25,0,0,0,0,23,2,0,0,0,0.92,0.08,FALSE,FALSE,FALSE,FALSE
MI,2016,fairview area school district,68030,2610560,19,0,0,0,0,19,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,farmington public school district,63200,2614070,647,0,0,0,0,647,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,farwell area schools,18020,2614100,92,0,0,0,1,65,26,0,0,0.010869565217391304,0.7065217391304348,0.2826086956521739,FALSE,FALSE,FALSE,FALSE
MI,2016,faxon language immersion academy,63926,2601027,9,0,0,0,1,7,1,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,FALSE,FALSE,FALSE,FALSE
MI,2016,fennville public schools,03050,2614230,84,0,0,0,3,68,13,0,0,0.03571428571428571,0.8095238095238095,0.15476190476190477,FALSE,FALSE,FALSE,FALSE
MI,2016,fenton area public schools,25100,2614250,192,0,0,0,0,100,92,0,0,0,0.5208333333333334,0.4791666666666667,FALSE,FALSE,FALSE,FALSE
MI,2016,ferndale public schools,63020,2614280,171,0,0,0,0,60,111,0,0,0,0.3508771929824561,0.6491228070175439,FALSE,FALSE,FALSE,FALSE
MI,2016,fitzgerald public schools,50090,2614460,147,0,0,0,2,133,12,0,0,0.013605442176870748,0.9047619047619048,0.08163265306122448,FALSE,FALSE,FALSE,FALSE
MI,2016,flagship charter academy,82997,2600945,37,0,0,3,14,20,0,0,0.08108108108108109,0.3783783783783784,0.5405405405405406,0,FALSE,FALSE,FALSE,FALSE
MI,2016,flat river academy,41911,2600145,16,0,0,3,1,11,1,0,0.1875,0.0625,0.6875,0.0625,FALSE,FALSE,FALSE,FALSE
MI,2016,flat rock community schools,82180,2607080,98,0,0,0,0,87,11,0,0,0,0.8877551020408163,0.11224489795918367,FALSE,FALSE,FALSE,FALSE
MI,2016,flextech high school,47903,2600984,16,0,0,0,0,13,3,0,0,0,0.8125,0.1875,FALSE,FALSE,FALSE,FALSE
MI,2016,flextech high school - novi,63931,2601043,10,0,0,0,0,9,1,0,0,0,0.9,0.1,FALSE,FALSE,FALSE,FALSE
MI,2016,"flint, school district of the city of",25010,2614520,324,0,0,5,10,243,66,0,0.015432098765432098,0.030864197530864196,0.75,0.2037037037037037,FALSE,FALSE,FALSE,FALSE
MI,2016,flushing community schools,25120,2614550,257,0,0,0,0,115,142,0,0,0,0.4474708171206226,0.5525291828793775,FALSE,FALSE,FALSE,FALSE
MI,2016,forest academy,39907,2600990,18,0,0,0,0,4,14,0,0,0,0.2222222222222222,0.7777777777777778,FALSE,FALSE,FALSE,FALSE
MI,2016,forest area community schools,40020,2614570,48,0,0,3,1,25,19,0,0.0625,0.020833333333333332,0.5208333333333334,0.3958333333333333,FALSE,FALSE,FALSE,FALSE
MI,2016,forest hills public schools,41110,2614610,654,0,0,1,8,581,64,0,0.0015290519877675841,0.012232415902140673,0.8883792048929664,0.09785932721712538,FALSE,FALSE,FALSE,FALSE
MI,2016,forest park school district,36015,2611190,28,0,0,0,0,13,15,0,0,0,0.4642857142857143,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
MI,2016,fortis academy,81906,2600314,41,0,0,0,3,34,4,0,0,0.07317073170731707,0.8292682926829268,0.0975609756097561,FALSE,FALSE,FALSE,FALSE
MI,2016,four corners montessori academy,63923,2600964,21,0,0,0,0,21,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,fowler public schools,19070,2614700,33,0,0,0,0,9,24,0,0,0,0.2727272727272727,0.7272727272727273,FALSE,FALSE,FALSE,FALSE
MI,2016,fowlerville community schools,47030,2614730,157,0,0,0,2,123,32,0,0,0.012738853503184714,0.7834394904458599,0.20382165605095542,FALSE,FALSE,FALSE,FALSE
MI,2016,francis reh psa,73909,2600218,29,0,0,1,3,18,7,0,0.034482758620689655,0.10344827586206896,0.6206896551724138,0.2413793103448276,FALSE,FALSE,FALSE,FALSE
MI,2016,frankenmuth school district,73190,2614760,60,0,0,0,0,14,46,0,0,0,0.23333333333333334,0.7666666666666667,FALSE,FALSE,FALSE,FALSE
MI,2016,frankfort-elberta area schools,10025,2614790,37,0,0,0,0,28,9,0,0,0,0.7567567567567568,0.24324324324324326,FALSE,FALSE,FALSE,FALSE
MI,2016,fraser public schools,50100,2614820,319,0,0,0,3,316,0,0,0,0.009404388714733543,0.9905956112852664,0,FALSE,FALSE,FALSE,FALSE
MI,2016,frederick douglass international academy,63935,2601079,4,0,0,0,0,3,1,0,0,0,0.75,0.25,FALSE,FALSE,FALSE,FALSE
MI,2016,freeland community school district,73200,2615060,103,0,0,1,0,36,66,0,0.009708737864077669,0,0.34951456310679613,0.6407766990291263,FALSE,FALSE,FALSE,FALSE
MI,2016,fremont public school district,62040,2615150,125,0,0,0,5,113,7,0,0,0.04,0.904,0.056,FALSE,FALSE,FALSE,FALSE
MI,2016,frontier international academy,82987,2600301,22,0,0,0,0,20,2,0,0,0,0.9090909090909091,0.09090909090909091,FALSE,FALSE,FALSE,FALSE
MI,2016,fruitport community schools,61080,2615390,172,0,0,0,0,172,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,fulton schools,29050,2615420,56,0,0,0,5,37,14,0,0,0.08928571428571429,0.6607142857142857,0.25,FALSE,FALSE,FALSE,FALSE
MI,2016,galesburg-augusta community schools,39050,2615450,67,0,0,0,1,32,34,0,0,0.014925373134328358,0.47761194029850745,0.5074626865671642,FALSE,FALSE,FALSE,FALSE
MI,2016,garden city public schools,82050,2615540,262,0,0,0,4,116,142,0,0,0.015267175572519083,0.44274809160305345,0.5419847328244275,FALSE,FALSE,FALSE,FALSE
MI,2016,gaylord community schools,69020,2615730,181,0,0,0,5,96,80,0,0,0.027624309392265192,0.5303867403314917,0.4419889502762431,FALSE,FALSE,FALSE,FALSE
MI,2016,gee edmonson academy,82731,2600991,15,0,0,1,0,14,0,0,0.06666666666666667,0,0.9333333333333333,0,FALSE,FALSE,FALSE,FALSE
MI,2016,gee white academy,82732,2600999,22,0,0,0,0,22,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,genesee isd  - district created from isd,25000,2680400,152,0,0,0,0,112,40,0,0,0,0.7368421052631579,0.2631578947368421,FALSE,FALSE,FALSE,FALSE
MI,2016,genesee school district,25070,2615750,42,0,0,0,0,33,9,0,0,0,0.7857142857142857,0.21428571428571427,FALSE,FALSE,FALSE,FALSE
MI,2016,genesee stem academy,25900,2601039,15,0,0,0,0,13,2,0,0,0,0.8666666666666667,0.13333333333333333,FALSE,FALSE,FALSE,FALSE
MI,2016,george crockett academy,82937,2600224,23,0,0,0,3,14,6,0,0,0.13043478260869565,0.6086956521739131,0.2608695652173913,FALSE,FALSE,FALSE,FALSE
MI,2016,george washington carver academy,82963,2600249,32,0,0,0,2,25,5,0,0,0.0625,0.78125,0.15625,FALSE,FALSE,FALSE,FALSE
MI,2016,gibraltar school district,82290,2615870,203,0,0,1,2,190,10,0,0.0049261083743842365,0.009852216748768473,0.9359605911330049,0.04926108374384237,FALSE,FALSE,FALSE,FALSE
MI,2016,gladstone area schools,21025,2615970,86,0,0,0,0,60,26,0,0,0,0.6976744186046512,0.3023255813953488,FALSE,FALSE,FALSE,FALSE
MI,2016,gladwin community schools,26040,2615990,96,0,0,0,0,70,26,0,0,0,0.7291666666666666,0.2708333333333333,FALSE,FALSE,FALSE,FALSE
MI,2016,glen lake community schools,45010,2616020,59,0,0,0,0,4,55,0,0,0,0.06779661016949153,0.9322033898305084,FALSE,FALSE,FALSE,FALSE
MI,2016,glenn public school district,03440,2615510,5,0,0,0,0,2,3,0,0,0,0.4,0.6,FALSE,FALSE,FALSE,FALSE
MI,2016,global heights academy,82725,2600973,17,0,0,0,1,14,2,0,0,0.058823529411764705,0.8235294117647058,0.11764705882352941,FALSE,FALSE,FALSE,FALSE
MI,2016,global preparatory academy,50904,2600212,17,0,0,0,0,17,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,global tech academy,81900,2601064,9,0,0,0,0,8,1,0,0,0,0.8888888888888888,0.1111111111111111,FALSE,FALSE,FALSE,FALSE
MI,2016,gobles public school district,80110,2616050,51,0,0,0,0,18,33,0,0,0,0.35294117647058826,0.6470588235294118,FALSE,FALSE,FALSE,FALSE
MI,2016,godfrey-lee public schools,41120,2616080,145,0,0,0,0,63,82,0,0,0,0.43448275862068964,0.5655172413793104,FALSE,FALSE,FALSE,FALSE
MI,2016,godwin heights public schools,41020,2616110,118,0,0,0,4,101,13,0,0,0.03389830508474576,0.8559322033898306,0.11016949152542373,FALSE,FALSE,FALSE,FALSE
MI,2016,gogebic-ontonagon isd  - district created from isd,27000,2680420,11,0,0,0,1,7,3,0,0,0.09090909090909091,0.6363636363636364,0.2727272727272727,FALSE,FALSE,FALSE,FALSE
MI,2016,goodrich area schools,25050,2616320,122,0,0,0,1,41,80,0,0,0.00819672131147541,0.3360655737704918,0.6557377049180327,FALSE,FALSE,FALSE,FALSE
MI,2016,grand blanc academy,25903,2600193,31,0,0,0,1,27,3,0,0,0.03225806451612903,0.8709677419354839,0.0967741935483871,FALSE,FALSE,FALSE,FALSE
MI,2016,grand blanc community schools,25030,2616350,443,0,0,1,2,121,319,0,0.002257336343115124,0.004514672686230248,0.27313769751693,0.7200902934537246,FALSE,FALSE,FALSE,FALSE
MI,2016,grand haven area public schools,70010,2616380,396,0,0,0,6,156,234,0,0,0.015151515151515152,0.3939393939393939,0.5909090909090909,FALSE,FALSE,FALSE,FALSE
MI,2016,grand ledge public schools,23060,2616410,289,0,0,1,0,123,165,0,0.0034602076124567475,0,0.42560553633217996,0.5709342560553633,FALSE,FALSE,FALSE,FALSE
MI,2016,grand rapids child discovery center,41921,2600252,14,0,0,1,0,8,5,0,0.07142857142857142,0,0.5714285714285714,0.35714285714285715,FALSE,FALSE,FALSE,FALSE
MI,2016,grand rapids ellington academy of arts & technology,41927,2601025,20,0,0,0,2,8,10,0,0,0.1,0.4,0.5,FALSE,FALSE,FALSE,FALSE
MI,2016,grand rapids public schools,41010,2616440,1218,0,0,5,73,659,481,0,0.004105090311986864,0.05993431855500821,0.5410509031198686,0.3949096880131363,FALSE,FALSE,FALSE,FALSE
MI,2016,grand river academy,82757,2601082,40,0,0,0,3,35,2,0,0,0.075,0.875,0.05,FALSE,FALSE,FALSE,FALSE
MI,2016,grand river preparatory high school,41930,2601095,34,0,0,5,1,26,2,0,0.14705882352941177,0.029411764705882353,0.7647058823529411,0.058823529411764705,FALSE,FALSE,FALSE,FALSE
MI,2016,grand traverse academy,28902,2600265,73,0,0,0,0,73,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,grandville public schools,41130,2616470,322,0,0,0,0,272,50,0,0,0,0.84472049689441,0.15527950310559005,FALSE,FALSE,FALSE,FALSE
MI,2016,grant public school district,62050,2616500,99,0,0,0,5,85,9,0,0,0.050505050505050504,0.8585858585858586,0.09090909090909091,FALSE,FALSE,FALSE,FALSE
MI,2016,grant township s/d #2,42030,2616560,1,0,0,0,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
MI,2016,grass lake community schools,38050,2616830,77,0,0,0,0,61,16,0,0,0,0.7922077922077922,0.2077922077922078,FALSE,FALSE,FALSE,FALSE
MI,2016,gratiot-isabella resd  - district created from isd,29000,2680460,25,0,0,0,0,15,10,0,0,0,0.6,0.4,FALSE,FALSE,FALSE,FALSE
MI,2016,great lakes academy,63907,2600157,17,0,0,0,0,17,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,great lakes cyber academy,33914,2601050,27,0,0,0,2,22,3,0,0,0.07407407407407407,0.8148148148148148,0.1111111111111111,FALSE,FALSE,FALSE,FALSE
MI,2016,great oaks academy,63922,2600294,39,0,0,1,5,30,3,0,0.02564102564102564,0.1282051282051282,0.7692307692307693,0.07692307692307693,FALSE,FALSE,FALSE,FALSE
MI,2016,greater heights academy,25914,2601037,19,0,0,4,3,7,5,0,0.21052631578947367,0.15789473684210525,0.3684210526315789,0.2631578947368421,FALSE,FALSE,FALSE,FALSE
MI,2016,greenville public schools,59070,2617160,220,0,0,0,1,143,76,0,0,0.004545454545454545,0.65,0.34545454545454546,FALSE,FALSE,FALSE,FALSE
MI,2016,grosse ile township schools,82300,2617220,111,0,0,0,1,76,34,0,0,0.009009009009009009,0.6846846846846847,0.3063063063063063,FALSE,FALSE,FALSE,FALSE
MI,2016,grosse pointe public schools,82055,2625740,594,0,0,0,1,398,195,0,0,0.0016835016835016834,0.67003367003367,0.3282828282828283,FALSE,FALSE,FALSE,FALSE
MI,2016,gull lake community schools,39065,2617250,217,0,0,0,3,144,70,0,0,0.013824884792626729,0.663594470046083,0.3225806451612903,FALSE,FALSE,FALSE,FALSE
MI,2016,gwinn area community schools,52040,2614690,79,0,0,0,0,20,59,0,0,0,0.25316455696202533,0.7468354430379747,FALSE,FALSE,FALSE,FALSE
MI,2016,hagar township s/d #6,11670,2617340,6,0,0,0,0,6,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,hale area schools,35020,2617370,29,0,0,0,0,17,12,0,0,0,0.5862068965517241,0.41379310344827586,FALSE,FALSE,FALSE,FALSE
MI,2016,hamilton academy,82733,2600987,14,0,0,1,3,4,6,0,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.42857142857142855,FALSE,FALSE,FALSE,FALSE
MI,2016,hamilton community schools,03100,2617400,173,0,0,1,7,154,11,0,0.005780346820809248,0.04046242774566474,0.8901734104046243,0.06358381502890173,FALSE,FALSE,FALSE,FALSE
MI,2016,hamtramck academy,82977,2600287,36,0,0,1,3,28,4,0,0.027777777777777776,0.08333333333333333,0.7777777777777778,0.1111111111111111,FALSE,FALSE,FALSE,FALSE
MI,2016,"hamtramck, school district of the city of",82060,2617520,193,0,0,0,7,169,17,0,0,0.03626943005181347,0.8756476683937824,0.08808290155440414,FALSE,FALSE,FALSE,FALSE
MI,2016,hancock public schools,31010,2617550,58,0,0,0,0,28,30,0,0,0,0.4827586206896552,0.5172413793103449,FALSE,FALSE,FALSE,FALSE
MI,2016,hanley international academy,82986,2600305,35,0,0,1,4,21,9,0,0.02857142857142857,0.11428571428571428,0.6,0.2571428571428571,FALSE,FALSE,FALSE,FALSE
MI,2016,hanover-horton school district,38100,2617640,68,0,0,0,0,20,48,0,0,0,0.29411764705882354,0.7058823529411765,FALSE,FALSE,FALSE,FALSE
MI,2016,harbor beach community schools,32060,2600007,46,0,0,0,0,40,6,0,0,0,0.8695652173913043,0.13043478260869565,FALSE,FALSE,FALSE,FALSE
MI,2016,harbor springs school district,24020,2617700,68,0,0,0,1,17,50,0,0,0.014705882352941176,0.25,0.7352941176470589,FALSE,FALSE,FALSE,FALSE
MI,2016,harper creek community schools,13070,2617730,158,0,0,0,1,19,138,0,0,0.006329113924050633,0.12025316455696203,0.8734177215189873,FALSE,FALSE,FALSE,FALSE
MI,2016,"harper woods, the school district of the city of",82320,2617760,87,0,0,0,0,3,84,0,0,0,0.034482758620689655,0.9655172413793104,FALSE,FALSE,FALSE,FALSE
MI,2016,harrison community schools,18060,2617820,76,0,0,0,0,71,5,0,0,0,0.9342105263157895,0.06578947368421052,FALSE,FALSE,FALSE,FALSE
MI,2016,hart public school district,64040,2617860,89,0,0,0,0,74,15,0,0,0,0.8314606741573034,0.16853932584269662,FALSE,FALSE,FALSE,FALSE
MI,2016,hartford public schools,80120,2617880,86,0,0,0,1,67,18,0,0,0.011627906976744186,0.7790697674418605,0.20930232558139536,FALSE,FALSE,FALSE,FALSE
MI,2016,hartland consolidated schools,47060,2617910,303,0,0,0,2,0,301,0,0,0.006600660066006601,0,0.9933993399339934,FALSE,FALSE,FALSE,FALSE
MI,2016,haslett public schools,33060,2617940,173,0,0,0,0,16,157,0,0,0,0.09248554913294797,0.9075144508670521,FALSE,FALSE,FALSE,FALSE
MI,2016,hastings area school district,08030,2617970,157,0,0,0,4,141,12,0,0,0.025477707006369428,0.8980891719745223,0.07643312101910828,FALSE,FALSE,FALSE,FALSE
MI,2016,"hazel park, school district of the city of",63130,2618030,193,0,0,1,1,126,65,0,0.0051813471502590676,0.0051813471502590676,0.6528497409326425,0.33678756476683935,FALSE,FALSE,FALSE,FALSE
MI,2016,hemlock public school district,73210,2618180,75,0,0,0,0,60,15,0,0,0,0.8,0.2,FALSE,FALSE,FALSE,FALSE
MI,2016,henry ford academy,82926,2600171,27,0,0,0,2,10,15,0,0,0.07407407407407407,0.37037037037037035,0.5555555555555556,FALSE,FALSE,FALSE,FALSE
MI,2016,henry ford academy: school for creative studies (psad),82703,2600961,87,0,0,1,1,80,5,0,0.011494252873563218,0.011494252873563218,0.9195402298850575,0.05747126436781609,FALSE,FALSE,FALSE,FALSE
MI,2016,hesperia community schools,62060,2618270,70,0,0,1,0,26,43,0,0.014285714285714285,0,0.37142857142857144,0.6142857142857143,FALSE,FALSE,FALSE,FALSE
MI,2016,highland park public school academy system,82749,2601014,24,0,0,1,0,19,4,0,0.041666666666666664,0,0.7916666666666666,0.16666666666666666,FALSE,FALSE,FALSE,FALSE
MI,2016,hillman community schools,60020,2618360,30,0,0,0,2,13,15,0,0,0.06666666666666667,0.43333333333333335,0.5,FALSE,FALSE,FALSE,FALSE
MI,2016,hillsdale community schools,30020,2618390,84,0,0,0,1,28,55,0,0,0.011904761904761904,0.3333333333333333,0.6547619047619048,FALSE,FALSE,FALSE,FALSE
MI,2016,hillsdale isd  - district created from isd,30000,2680480,21,0,0,0,0,18,3,0,0,0,0.8571428571428571,0.14285714285714285,FALSE,FALSE,FALSE,FALSE
MI,2016,hillsdale preparatory school,30901,2600143,12,0,0,0,0,0,12,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
MI,2016,holland city school district,70020,2618420,284,0,0,0,12,227,45,0,0,0.04225352112676056,0.7992957746478874,0.15845070422535212,FALSE,FALSE,FALSE,FALSE
MI,2016,holly academy,63911,2600216,47,0,0,0,0,5,42,0,0,0,0.10638297872340426,0.8936170212765957,FALSE,FALSE,FALSE,FALSE
MI,2016,holly area school district,63210,2618450,194,0,0,0,1,149,44,0,0,0.005154639175257732,0.7680412371134021,0.2268041237113402,FALSE,FALSE,FALSE,FALSE
MI,2016,holt public schools,33070,2618480,323,0,0,0,0,323,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
MI,2016,holton public schools,61120,2618510,54,0,0,0,0,38,16,0,0,0,0.7037037037037037,0.2962962962962963,FALSE,FALSE,FALSE,FALSE
MI,2016,homer community school district,13080,2618540,72,0,0,0,0,20,52,0,0,0,0.2777777777777778,0.7222222222222222,FALSE,FALSE,FALSE,FALSE
MI,2016,honey creek community school,81901,2600121,20,0,0,0,0,5,15,0,0,0,0.25,0.75,FALSE,FALSE,FALSE,FALSE
MI,2016,hope academy,82942,2600229,27,0,0,0,9,17,1,0,0,0.3333333333333333,0.6296296296296297,0.037037037037037035,FALSE,FALSE,FALSE,FALSE
MI,2016,hope academy of west michigan,41926,2600988,29,0,0,0,0,9,20,0,0,0,0.3103448275862069,0.6896551724137931,FALSE,FALSE,FALSE,FALSE
MI,2016,hope of detroit academy,82957,2600243,35,0,0,0,5,30,0,0,0,0.14285714285714285,0.8571428571428571,0,FALSE,FALSE,FALSE,FALSE
MI,2016,hopkins public schools,03070,2618570,105,0,0,0,0,25,80,0,0,0,0.23809523809523808,0.7619047619047619,FALSE,FALSE,FALSE,FALSE
MI,2016,houghton lake community schools,72020,2618600,101,0,0,0,11,80,10,0,0,0.10891089108910891,0.7920792079207921,0.09900990099009901,FALSE,FALSE,FALSE,FALSE
MI,2016,houghton-portage township school district,31110,2628890,83,0,0,0,0,24,59,0,0,0,0.2891566265060241,0.7108433734939759,FALSE,FALSE,FALSE,FALSE
MI,2016,howell public schools,47070,2618720,408,0,0,0,0,73,335,0,0,0,0.17892156862745098,0.821078431372549,FALSE,FALSE,FALSE,FALSE
MI,2016,hudson area schools,46080,2618810,64,0,0,0,0,52,12,0,0,0,0.8125,0.1875,FALSE,FALSE,FALSE,FALSE
MI,2016,hudsonville public school district,70190,2618840,395,0,0,0,0,29,366,0,0,0,0.07341772151898734,0.9265822784810127,FALSE,FALSE,FALSE,FALSE
MI,2016,huron academy,50903,2600211,33,0,0,0,1,21,11,0,0,0.030303030303030304,0.6363636363636364,0.3333333333333333,FALSE,FALSE,FALSE,FALSE
MI,2016,huron isd  - district created from isd,32000,2680500,23,0,0,0,2,19,2,0,0,0.08695652173913043,0.8260869565217391,0.08695652173913043,FALSE,FALSE,FALSE,FALSE
MI,2016,huron school district,82340,2618930,155,0,0,0,0,75,80,0,0,0,0.4838709677419355,0.5161290322580645,FALSE,FALSE,FALSE,FALSE
MI,2016,huron valley schools,63220,2618990,515,0,0,0,6,167,342,0,0,0.011650485436893204,0.32427184466019415,0.6640776699029126,FALSE,FALSE,FALSE,FALSE
MI,2016,icademy global,70909,2601040,11,0,0,0,0,6,5,0,0,0,0.5454545454545454,0.45454545454545453,FALSE,FALSE,FALSE,FALSE
MI,2016,ida public school district,58070,2619050,85,0,0,0,0,0,85,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
MI,2016,imlay city community schools,44060,2619100,101,0,0,0,0,15,86,0,0,0,0.1485148514851485,0.8514851485148515,FALSE,FALSE,FALSE,FALSE
MI,2016,ingham isd  - district created from isd,33000,2680520,71,0,0,0,1,64,6,0,0,0.014084507042253521,0.9014084507042254,0.08450704225352113,FALSE,FALSE,FALSE,FALSE
MI,2016,inland lakes schools,16050,2619170,43,0,0,0,0,40,3,0,0,0,0.9302325581395349,0.06976744186046512,FALSE,FALSE,FALSE,FALSE
MI,2016,innocademy,70908,2601011,22,0,0,0,1,6,15,0,0,0.045454545454545456,0.2727272727272727,0.6818181818181818,FALSE,FALSE,FALSE,FALSE
MI,2016,innocademy allegan campus,03900,2601071,9,0,0,0,0,4,5,0,0,0,0.4444444444444444,0.5555555555555556,FALSE,FALSE,FALSE,FALSE
